,tweet_id,user_id,user_name,twitter_handle,profile_image_url,tweet_description,friends_count,followers_count,user_account_created,tweet_text,created_at,tweet_likes,tags,restaurant_url,target_user
0,1591124542772359168,1280010512709763072,IridesMoon,IridesMoon,https://pbs.twimg.com/profile_images/1280035484589154310/KoHnriVu_normal.jpg,,769,39,2020-07-06 05:27:53+00:00,RT @yitanran: Using oak gall ink #gre https://t.co/nOBvrq1D4r,2022-11-11 17:43:47+00:00,0,"[{'text': 'gre', 'indices': [33, 37]}]",[],"[{'screen_name': 'yitanran', 'name': 'Ran/一滩然', 'id': 1239202419352846339, 'id_str': '1239202419352846339', 'indices': [3, 12]}]"
1,1590684980271026177,52135189,Jamboree Education,JamboreeEdu,https://pbs.twimg.com/profile_images/1583799057646235648/o7pFt57n_normal.jpg,"🥇 India’s Leading Institute for All Study Abroad Test Prep and Admissions Counselling Services
👨🏻‍🎓 Delivering High Scores & Top Admits Since 1993",374,720,2009-06-29 18:08:25+00:00,"Jamboree-ites doing us proud!
#GRE #topacheivers https://t.co/rR4pSElj3m",2022-11-10 12:37:07+00:00,0,"[{'text': 'GRE', 'indices': [30, 34]}, {'text': 'topacheivers', 'indices': [35, 48]}]",[],[]
2,1590434258245816321,164291336,Kaplan Grad Prep,KaplanGradPrep,https://pbs.twimg.com/profile_images/1542900680616284163/N-AJ7Aos_normal.jpg,"Welcome to our pre-grad community! Need help with GRE prep? DM us M-Thurs. 9am-10pm, Fri. 9am-9pm, Sat. 9am-6pm (all EST). Or call 1-800-KAP-TEST.",50,14952,2010-07-08 14:23:24+00:00,Make sure you've read and reread what you're actually supposed to answer for each question! #GRE #GRETestTips https://t.co/tHUH4SlRrK,2022-11-09 20:00:50+00:00,0,"[{'text': 'GRE', 'indices': [92, 96]}, {'text': 'GRETestTips', 'indices': [97, 109]}]",[],[]
3,1588847655526215680,1571278115137114112,Moth(derogatory) 🌿 in my LMK / JTTW era 🍑🥭,LucifuRRgous,https://pbs.twimg.com/profile_images/1583569236303269915/jeaU3bkv_normal.jpg,@_Lucifugous but furry · Andre/Fern/Moth · Dae/Daem · 🏳‍⚧🏳‍🌈 · 29 · 80hd &'tism club · OCs in moments! ⚡ RARELY 🔞 tagged as #lucifursins (artistic nudes),191,101,2022-09-17 23:21:45+00:00,RT @yitanran: Using oak gall ink #gre https://t.co/nOBvrq1D4r,2022-11-05 10:56:15+00:00,0,"[{'text': 'gre', 'indices': [33, 37]}]",[],"[{'screen_name': 'yitanran', 'name': 'Ran/一滩然', 'id': 1239202419352846339, 'id_str': '1239202419352846339', 'indices': [3, 12]}]"
4,1591124542772359168,1280010512709763072,IridesMoon,IridesMoon,https://pbs.twimg.com/profile_images/1280035484589154310/KoHnriVu_normal.jpg,,769,39,2020-07-06 05:27:53+00:00,RT @yitanran: Using oak gall ink #gre https://t.co/nOBvrq1D4r,2022-11-11 17:43:47+00:00,0,"[{'text': 'gre', 'indices': [33, 37]}]",[],"[{'screen_name': 'yitanran', 'name': 'Ran/一滩然', 'id': 1239202419352846339, 'id_str': '1239202419352846339', 'indices': [3, 12]}]"
5,1590684980271026177,52135189,Jamboree Education,JamboreeEdu,https://pbs.twimg.com/profile_images/1583799057646235648/o7pFt57n_normal.jpg,"🥇 India’s Leading Institute for All Study Abroad Test Prep and Admissions Counselling Services
👨🏻‍🎓 Delivering High Scores & Top Admits Since 1993",374,720,2009-06-29 18:08:25+00:00,"Jamboree-ites doing us proud!
#GRE #topacheivers https://t.co/rR4pSElj3m",2022-11-10 12:37:07+00:00,0,"[{'text': 'GRE', 'indices': [30, 34]}, {'text': 'topacheivers', 'indices': [35, 48]}]",[],[]
6,1590434258245816321,164291336,Kaplan Grad Prep,KaplanGradPrep,https://pbs.twimg.com/profile_images/1542900680616284163/N-AJ7Aos_normal.jpg,"Welcome to our pre-grad community! Need help with GRE prep? DM us M-Thurs. 9am-10pm, Fri. 9am-9pm, Sat. 9am-6pm (all EST). Or call 1-800-KAP-TEST.",50,14952,2010-07-08 14:23:24+00:00,Make sure you've read and reread what you're actually supposed to answer for each question! #GRE #GRETestTips https://t.co/tHUH4SlRrK,2022-11-09 20:00:50+00:00,0,"[{'text': 'GRE', 'indices': [92, 96]}, {'text': 'GRETestTips', 'indices': [97, 109]}]",[],[]
7,1588847655526215680,1571278115137114112,Moth(derogatory) 🌿 in my LMK / JTTW era 🍑🥭,LucifuRRgous,https://pbs.twimg.com/profile_images/1583569236303269915/jeaU3bkv_normal.jpg,@_Lucifugous but furry · Andre/Fern/Moth · Dae/Daem · 🏳‍⚧🏳‍🌈 · 29 · 80hd &'tism club · OCs in moments! ⚡ RARELY 🔞 tagged as #lucifursins (artistic nudes),191,101,2022-09-17 23:21:45+00:00,RT @yitanran: Using oak gall ink #gre https://t.co/nOBvrq1D4r,2022-11-05 10:56:15+00:00,0,"[{'text': 'gre', 'indices': [33, 37]}]",[],"[{'screen_name': 'yitanran', 'name': 'Ran/一滩然', 'id': 1239202419352846339, 'id_str': '1239202419352846339', 'indices': [3, 12]}]"
8,1591124542772359168,1280010512709763072,IridesMoon,IridesMoon,https://pbs.twimg.com/profile_images/1280035484589154310/KoHnriVu_normal.jpg,,769,39,2020-07-06 05:27:53+00:00,RT @yitanran: Using oak gall ink #gre https://t.co/nOBvrq1D4r,2022-11-11 17:43:47+00:00,0,"[{'text': 'gre', 'indices': [33, 37]}]",[],"[{'screen_name': 'yitanran', 'name': 'Ran/一滩然', 'id': 1239202419352846339, 'id_str': '1239202419352846339', 'indices': [3, 12]}]"
9,1590684980271026177,52135189,Jamboree Education,JamboreeEdu,https://pbs.twimg.com/profile_images/1583799057646235648/o7pFt57n_normal.jpg,"🥇 India’s Leading Institute for All Study Abroad Test Prep and Admissions Counselling Services
👨🏻‍🎓 Delivering High Scores & Top Admits Since 1993",374,720,2009-06-29 18:08:25+00:00,"Jamboree-ites doing us proud!
#GRE #topacheivers https://t.co/rR4pSElj3m",2022-11-10 12:37:07+00:00,0,"[{'text': 'GRE', 'indices': [30, 34]}, {'text': 'topacheivers', 'indices': [35, 48]}]",[],[]
10,1590434258245816321,164291336,Kaplan Grad Prep,KaplanGradPrep,https://pbs.twimg.com/profile_images/1542900680616284163/N-AJ7Aos_normal.jpg,"Welcome to our pre-grad community! Need help with GRE prep? DM us M-Thurs. 9am-10pm, Fri. 9am-9pm, Sat. 9am-6pm (all EST). Or call 1-800-KAP-TEST.",50,14952,2010-07-08 14:23:24+00:00,Make sure you've read and reread what you're actually supposed to answer for each question! #GRE #GRETestTips https://t.co/tHUH4SlRrK,2022-11-09 20:00:50+00:00,0,"[{'text': 'GRE', 'indices': [92, 96]}, {'text': 'GRETestTips', 'indices': [97, 109]}]",[],[]
11,1588847655526215680,1571278115137114112,Moth(derogatory) 🌿 in my LMK / JTTW era 🍑🥭,LucifuRRgous,https://pbs.twimg.com/profile_images/1583569236303269915/jeaU3bkv_normal.jpg,@_Lucifugous but furry · Andre/Fern/Moth · Dae/Daem · 🏳‍⚧🏳‍🌈 · 29 · 80hd &'tism club · OCs in moments! ⚡ RARELY 🔞 tagged as #lucifursins (artistic nudes),191,101,2022-09-17 23:21:45+00:00,RT @yitanran: Using oak gall ink #gre https://t.co/nOBvrq1D4r,2022-11-05 10:56:15+00:00,0,"[{'text': 'gre', 'indices': [33, 37]}]",[],"[{'screen_name': 'yitanran', 'name': 'Ran/一滩然', 'id': 1239202419352846339, 'id_str': '1239202419352846339', 'indices': [3, 12]}]"
12,1591772183210364928,1575221037624614915,nana baquero,nana_baquero,https://pbs.twimg.com/profile_images/1575221453972291584/g9zIERvp_normal.png,,229,21,2022-09-28 20:30:35+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 12:37:16+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
13,1591760770492235776,971309262512230400,Bobtiko,GladsonLwitiko,https://pbs.twimg.com/profile_images/1313422209873047556/qhY0Lo7H_normal.jpg,"Researcher|| Instructor||Writer “I live what is in my notebook 📒,My life is a butterfly effect”. Manchester United, LA Lakers",1150,420,2018-03-07 08:59:09+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 11:51:55+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
14,1591760241498136576,1186190855134240768,Noor Bukhari,BukhariMahfooz,https://pbs.twimg.com/profile_images/1571564368625651713/7vwkh2pO_normal.jpg,"Member of IFAC, IAASB, IASB, IFASB, IESBA, M.phil (Commerce), Masters in History, PIPFA Qualified, ACMA Finalist.",869,975,2019-10-21 08:02:37+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 11:49:49+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
15,1591758620181823490,99237645,banyu sutarto,banyusutarto,https://pbs.twimg.com/profile_images/1452488102388252676/F3ch4RT0_normal.jpg,berdiri sendiri,4,2,2009-12-25 07:09:38+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 11:43:23+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
16,1591757254608707584,1499551426502361089,Muthukumar,Muthuku26923886,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Learner,245,74,2022-03-04 01:05:23+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 11:37:57+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
17,1591755678921949184,1475051755473805314,qel || gap²²,itsqell,https://pbs.twimg.com/profile_images/1590960896956051457/Z0ERFZXk_normal.jpg,🎧🎸🎶|| mostly book's and study acc💐🌼🍒,190,339,2021-12-26 10:32:08+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 11:31:41+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
18,1591747543381446656,1418904189758017544,முனீஸ்வரர்,alagumuni120577,https://pbs.twimg.com/profile_images/1454071404647763972/lyDRRFmL_normal.jpg,கடமை கண்ணியம் கட்டுப்பாடு,799,249,2021-07-24 12:03:13+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 10:59:22+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
19,1591739063819980801,1091783338262708224,Dimi,Dimi25097659,https://pbs.twimg.com/profile_images/1589767823533932549/4d4xbNBT_normal.jpg,,51,78,2019-02-02 19:40:06+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 10:25:40+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
20,1591737280863301633,1558017317451157504,rajat kaswan,rajatkaswan1,https://pbs.twimg.com/profile_images/1558289141875363840/x14qekog_normal.jpg,Freedom,195,29,2022-08-12 09:07:57+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 10:18:35+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
21,1591737128958021634,529288017,Blessing Enison,Bennie_bwoy,https://pbs.twimg.com/profile_images/1365936420276289536/jfOoH-9M_normal.jpg,"I’m a soft babe, I like gentility, I like softness. I like calmness, I enjoy being spoken to softly. Everything about me screams gentleness.",618,245,2012-03-19 10:50:52+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 10:17:59+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
22,1591735172634140678,866860099167440896,Friday_sixteenth,HelloCHOKY16,https://pbs.twimg.com/profile_images/1288894140315348993/y6bc1lPV_normal.jpg,Since 2017.,89,33,2017-05-23 03:35:27+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 10:10:12+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
23,1591731025931284480,1036540016372195328,Samina Kokab,KokabSamina,https://pbs.twimg.com/profile_images/1037208067857960960/VC4VWbok_normal.jpg,,290,40,2018-09-03 09:02:52+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/WWEbxE4aA7",2022-11-13 09:53:44+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
24,1591728315882143745,589274539,ASTROWORLD⭐️⭐️,bomayeanlim,https://pbs.twimg.com/profile_images/885184235342090241/Hgt4VVQq_normal.jpg,If you're reading this it's too late #TeamOL #GoLakers #AdidasFamily #PorscheDreamer,1235,602,2012-05-24 17:07:37+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/UgUCq84hPF",2022-11-13 09:42:58+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
25,1591724643857362945,1234501758363127808,АНГЛИ ХЭЛЭЭ СЭРГЭЭЦГЭЭЕ,English_Mongol,https://pbs.twimg.com/profile_images/1335242903363338241/ltAo1eQk_normal.jpg,"Lets improve your English with me. 
Follow me, Follow you",7431,8233,2020-03-02 15:32:25+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 09:28:22+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
26,1591718094548107264,842391927395762176,🍀 วีวี่ 🌸,ktr9740,https://pbs.twimg.com/profile_images/1187302743909683206/YHTOIg25_normal.jpg,"อยู่ในโหมดเรียนจบแล้วโว้ยยยย , ลดความอ้วน My sweet 💕#เนเน่ #Yibo #luoyunxi 💕",374,79,2017-03-16 15:07:41+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 09:02:21+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
27,1591716690962022400,1138073296056881153,เอิ่บ🕊🇬🇧,christina_8859,https://pbs.twimg.com/profile_images/1567186244203061248/NZk8UTZU_normal.jpg,"🌿ชอบธรรมชาติ ,  ชอบความสงบสุข , RESPECT EACH OTHER , อยากย้ายไปอยู่อังกฤษ , เกิดมาเพื่อกิน , GOT7 ONLY  , ชอบเครื่องสำอาง , Art is life , INFP-T #Demorcrazy",1551,297,2019-06-10 13:19:52+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 08:56:46+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
28,1591709994520805377,984063406079492107,Jason,Jas0nfromchina,https://pbs.twimg.com/profile_images/1309342546523373568/wlhaS5t5_normal.jpg,秋天的蚂蚱！,329,53,2018-04-11 13:39:33+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 08:30:09+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
29,1591700904910393344,1341627375335817217,นor ฟor,n0ooorF0R,https://pbs.twimg.com/profile_images/1584212308448153600/8grG-r2R_normal.jpg,,181,306,2020-12-23 06:11:28+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 07:54:02+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
30,1591700620079431681,1219987029670297602,r,rreffa_,https://pbs.twimg.com/profile_images/1586736236915396609/8q0mzZ9Z_normal.jpg,💃,49,11,2020-01-22 14:16:06+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/WWEbxE4aA7",2022-11-13 07:52:54+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
31,1591695169359056896,2186291216,พิตะยอล,jane_jira12,https://pbs.twimg.com/profile_images/1053952172944064512/hyDZS0LW_normal.jpg,กรุบๆกริบๆ,374,174,2013-11-10 12:36:27+00:00,"RT @Next____Level: 📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 07:31:15+00:00,0,"[{'text': 'ingles', 'indices': [41, 48]}, {'text': 'ESL', 'indices': [50, 54]}, {'text': 'toeic', 'indices': [55, 61]}, {'text': 'twinglish', 'indices': [62, 72]}, {'text': 'english', 'indices': [74, 82]}, {'text': 'toefl', 'indices': [83, 89]}]",[],"[{'screen_name': 'Next____Level', 'name': 'Next Level English 🇬🇧', 'id': 1316297102939521024, 'id_str': '1316297102939521024', 'indices': [3, 17]}]"
32,1591689822154141701,1316297102939521024,Next Level English 🇬🇧,Next____Level,https://pbs.twimg.com/profile_images/1446419530851422213/ALvATHzJ_normal.png,"I'm Julian, a professional English teacher from the UK 🇬🇧 Live lessons now on Youtube ➡️https://t.co/suvKNvB271 #toeic #ingles #ESL #ielts",153,106511,2020-10-14 08:37:48+00:00,"📗✏️𝗚𝗿𝗮𝗺𝗺𝗮𝗿 𝗖𝗵𝗲𝗰𝗸 ✏️📗

#ingles  #ESL #toeic #twinglish  #english #toefl https://t.co/oryFE00K0z",2022-11-13 07:10:00+00:00,242,"[{'text': 'ingles', 'indices': [22, 29]}, {'text': 'ESL', 'indices': [31, 35]}, {'text': 'toeic', 'indices': [36, 42]}, {'text': 'twinglish', 'indices': [43, 53]}, {'text': 'english', 'indices': [55, 63]}, {'text': 'toefl', 'indices': [64, 70]}]",[],[]
